|0000000260|Active|OVJLucFRYBOGFvuGZWfrWIXkXlBAMCEIbLeGWNDEcqjSGqJQxkWjJNbeHGX|Software & Programming|CCC+|1|Retzer|9518 University South||10052|Rockford|LA|Canada|plGUvIunwuDNp fHNPWIZvRWCAzxICakgZTaWALzulKVRBVTUWFSfLqrpxHBodUJHpRIPRqlPcOBrHMsbbZYiUmHYKDutGDPdOKWFRTotqNH|1859-04-18|1|0|1971-12-25 09:17:04|9999-12-31
|0000000259|Active|DcixvPMjYlaZGygYVQDbBjxviLTHeYsokWRRkADUoia|Computer Storage Devices|A|0|Philipson|1796 Dairy Ashford Court|Apt. 482|63109|Dayton|KY|United States of America|JlqlbwVWHXHUluJ cRODCjxcQdTjSDORuHCHjVwGW|1930-02-21|1|0|1971-12-26 09:33:29|9999-12-31
|0000000258|Active|HlQPdCFlfEZpMPIC|Schools|B|1|Vrazel|11596 Pampas Rue||T6C 1A9|Virginia Beach|NY|United States of America|DOljREISAJHdeuxgEL DyBSFvQHGHWCpiEBJQqCnkkzLeVKCRtZxWEsyLewTMDjDsCqRSTpBkUKUmAUtCzOOcCKxjgKsvoqYzLjRmdkggjOiJNYzypgOrJqAtelLdPhejmZnRmy|1898-05-30|1|0|1971-12-26 22:53:01|9999-12-31
|0000000257|Active|NvcsQmlNGvrUpHVMNMKHzdZhzXKERsNxWKMVBzKlsSBM|S&Ls/Savings Banks|BB-|1|Lambert|19551 Wainwright Lane||90243|Tempe|GA|United States of America|HNEsJHWedeEiNXWOFEOadOpNEGmtOyEuAOCxQGpbFQxACMKqvCkAEGwlHLEUZDAkFCfBuvnQtpwZsFMgzEMGRSvc  TVSJMkDDaELJpOxslxQx iO|1938-03-23|0|0|1971-12-27 14:12:40|1998-03-29 23:59:23
|0000000257|Active|NvcsQmlNGvrUpHVMNMKHzdZhzXKERsNxWKMVBzKlsSBM|Major Drugs|BB-|1|Lambert|19551 Wainwright Lane||90243|Tempe|GA|United States of America|HNEsJHWedeEiNXWOFEOadOpNEGmtOyEuAOCxQGpbFQxACMKqvCkAEGwlHLEUZDAkFCfBuvnQtpwZsFMgzEMGRSvc  TVSJMkDDaELJpOxslxQx iO|1957-05-14|1|0|1998-03-29 23:59:23|9999-12-31
|0000000256|Active|FEJqDJbFBHFbMSWLMHkubadniLCUCNTSGIPYDVhVRqNYCB|Misc. Capital Goods|CCC+|1|Schedler|8216 Oaklawn Way||93742|Idaho Falls|Nova Scotia|United States of America|aiRGQSSUaBoqqyirHgEvHfLKNjDznPGTVkp isiOzMUKwUXcKQEpGAFtnEy|1947-09-06|1|0|1971-12-29 11:10:36|9999-12-31
|0000000265|Active|COuSdFGyHSPGOUhjCwiAIgrW|Fish/Livestock|BBB-|0|Musumeci|3730 Hutton Lower||48261|Amarillo|HI|United States of America|TOOCgCHivIvMOvosZTTG jBxpMTcGQYIPxaTgTZCVxWICnxqeA fsFMh|1883-12-28|1|0|1971-12-31 14:36:13|9999-12-31
|0000000264|Active|qNiTaifXkCYIMerIPWjQOUJQOrpXZUVLYpDp|Personal & Household Products|D|1|Rybarczyk|1306 Waldemar Avenue||90775|Pomona|MA|United States of America|LbUaCWekOWTWABtqGeiTxEEzRmSezdnOHSzqQJtdCARkO COfJLoVJRZAfvxEhaOsHYVQHfFNmrIHPKCMZQeRyS eLqPdLCNxeehVKXLMHlfjTf||0|0|1971-12-31 19:16:02|1981-09-29 08:45:31
|0000000264|Active|qNiTaifXkCYIMerIPWjQOUJQOrpXZUVLYpDp|Retail (Grocery)|D|1|Rybarczyk|1306 Waldemar Avenue||90775|Pomona|MA|United States of America|LbUaCWekOWTWABtqGeiTxEEzRmSezdnOHSzqQJtdCARkO COfJLoVJRZAfvxEhaOsHYVQHfFNmrIHPKCMZQeRyS eLqPdLCNxeehVKXLMHlfjTf||1|0|1981-09-29 08:45:31|9999-12-31
|0000000263|Active|LKcmIFGIvNgAcvIcDsIfLSTCBTFZvyKmVsXmANBQQ|Containers & Packaging|BB-|1|Busenbark|2079 Sun Tree Drive||H6D 1W1|Wichita|British Columbia|Canada|cFBJQmDuQGNZWjPNmuWSNNmHFqjqXJDySjCCnDHCXvtySLUqERMzTnzjFYbcaTWhOdtSqnLUhHLhiseCtNAfQ|1856-01-21|1|0|1971-12-31 23:59:58|9999-12-31
|0000000272|Active|QrkRxvbadKcPnWFcOeDWQVadFphGPSbdHFKZstApXDFQCJWWQxhWQGQHgC|Casinos & Gaming|p|1|Landmann|7954 Summit Street||10138|Riverside|UT|United States of America|bswSgChxNTxDlRgyctPTNwLujcFsojOgARbkFAJRuFNfLAsimEgfJHubsCwmBkaBzFbNVLIdFLkRLhYM|1894-03-13|1|0|1972-03-21 21:50:39|9999-12-31
|0000000273|Active|BJzgahGWDZISSTIpwXQgYzlwMGvKWH|Motion Pictures|CCC+|1|Guadarrama|24375 6th West||98105|Manchester|IA|United States of America|UTnoJAdqAlOFyLxdEWFGOfWaEiVop AZINiSpCJpeCpDgAmFZcKGbQNPHUQRJeSHNHyDaybJZNOILwQIRAfICNBIBceGIoFmpQFaUvlQCveMCvdfpBjQZOjcZlNhu|1875-07-21|0|0|1972-03-22 16:11:11|1973-06-29 01:03:58
|0000000273|Inactive|BJzgahGWDZISSTIpwXQgYzlwMGvKWH|Motion Pictures|CCC+|1|Guadarrama|24375 6th West||98105|Manchester|IA|United States of America|UTnoJAdqAlOFyLxdEWFGOfWaEiVop AZINiSpCJpeCpDgAmFZcKGbQNPHUQRJeSHNHyDaybJZNOILwQIRAfICNBIBceGIoFmpQFaUvlQCveMCvdfpBjQZOjcZlNhu|1875-10-27|1|0|1973-06-29 01:03:58|9999-12-31
|0000000274|Active|XEYdozBcEbPhRFHwKiUQyBWXKiOSSZlHFtNCTxUNaBRyBgaISh|Furniture & Fixtures|A|0|Dolores|22451 Larner Court|Suite 172|35877|Worcester|CT|Canada|ACxKcjhHRibLoOiFTAGdWggFcQmQEqyPQEaLkwiZaQNJQUD UMXQamOQaAyzUSMGtKqWKHcwgMSLEhArkUTKiQPMRqSjGRDaEmPeoJQBBeGj|1899-09-22|1|0|1972-03-23 18:01:04|9999-12-31
|0000000275|Active|EHhVHPSQttYrETUxcMnrihIePeOLrTFUmdIKeQiGfzuibJwRV|Trucking|GtL|1|Knutt|17672 Shelter Court||S3B 1F4|Fort Collins|MT|United States of America|KTfsAobvPKoxrLeCrJraDSMKsXLIIAMUxBsBijOcmNulPyNfljWKysadJNAvfNBZFpVSHc|1873-02-12|1|0|1972-03-25 21:11:17|9999-12-31
|0000000266|Active|rbQEMTDSSmesMYTyFxMzrehZuuBFNALNTiGRlH|Crops|G|1|Schriefer|2333 Bellwood Boulevard||B1D 1X1|Shreveport|OR|United States of America|GzZ tAHKFVklSwWSINQ|1959-02-16|1|0|1972-03-27 14:10:05|9999-12-31
|0000000267|Active|gSPTnEYnBdFkIWPfTapBoPBM|Furniture & Fixtures|BB+|1|Sally|6503 Robbins Street||32258|Dawson City|SC|Canada|fLwgQqqKnGBQKJGCcJRrXUErd PQKTpedhKndQxWcUfCyvfICurZLMQHXmcKrbytNMFwRr|1917-01-06|0|0|1972-03-28 03:59:56|1974-09-23 22:54:12
|0000000267|Active|gSPTnEYnBdFkIWPfTapBoPBM|Misc. Capital Goods|BB+|1|Sally|6503 Robbins Street||32258|Dawson City|SC|Canada|fLwgQqqKnGBQKJGCcJRrXUErd PQKTpedhKndQxWcUfCyvfICurZLMQHXmcKrbytNMFwRr|1918-05-23|0|0|1974-09-23 22:54:12|1976-12-28 17:56:48
|0000000267|Active|gSPTnEYnBdFkIWPfTapBoPBM|Insurance (Miscellaneous)|BB+|1|Sally|6503 Robbins Street||32258|Dawson City|SC|Canada|fLwgQqqKnGBQKJGCcJRrXUErd PQKTpedhKndQxWcUfCyvfICurZLMQHXmcKrbytNMFwRr|1919-08-24|0|0|1976-12-28 17:56:48|1978-03-26 13:02:11
|0000000267|Active|gSPTnEYnBdFkIWPfTapBoPBM|Auto & Truck Parts|BB+|1|Sally|6503 Robbins Street||32258|Dawson City|SC|Canada|fLwgQqqKnGBQKJGCcJRrXUErd PQKTpedhKndQxWcUfCyvfICurZLMQHXmcKrbytNMFwRr|1920-04-30|1|0|1978-03-26 13:02:11|9999-12-31
|0000000268|Active|HQSomNnImHMmdRDYNPNRfwVyMKUAVMlSvTbZnNezGMUJSTdgdELs|Constr. - Supplies & Fixtures|AAA|0|Cashdollar|22963 Hanover Road||10227|St. Johns|SC|United States of America|JkLMHLMsSQKRZygWYiUfNxRVOeGKnpcQOKlpTvXFAWbnCPaUIGWHOIDEwOEuRpEsODyBRLAvPuMXXerpulQXfKTaSNlWVxVFwxUO|1889-09-04|0|0|1972-03-29 12:51:17|1982-09-29 00:23:04
|0000000268|Active|HQSomNnImHMmdRDYNPNRfwVyMKUAVMlSvTbZnNezGMUJSTdgdELs|Major Drugs|AAA|0|Cashdollar|22963 Hanover Road||10227|St. Johns|SC|United States of America|JkLMHLMsSQKRZygWYiUfNxRVOeGKnpcQOKlpTvXFAWbnCPaUIGWHOIDEwOEuRpEsODyBRLAvPuMXXerpulQXfKTaSNlWVxVFwxUO|1893-02-10|0|0|1982-09-29 00:23:04|1993-06-28 18:19:05
|0000000268|Inactive|HQSomNnImHMmdRDYNPNRfwVyMKUAVMlSvTbZnNezGMUJSTdgdELs|Major Drugs|AAA|0|Cashdollar|22963 Hanover Road||10227|St. Johns|SC|United States of America|JkLMHLMsSQKRZygWYiUfNxRVOeGKnpcQOKlpTvXFAWbnCPaUIGWHOIDEwOEuRpEsODyBRLAvPuMXXerpulQXfKTaSNlWVxVFwxUO|1896-08-17|1|0|1993-06-28 18:19:05|9999-12-31
|0000000269|Active|eMeEGklgXHxDbHmSKMgdNjtvbmqrnPkesDKCAFGtvoUrQw|Money Center Banks|BB|1|Liwanag|22140 Conley Crescent||31904|Fort Worth|OK|United States of America|IPyhQmiPweeAmAJPCYYDMZDCdBmL UZOBNycLBlGnDuQk JQyBZTEaicKkvyB IGGdQEFBlTcGAFEBjxTpoxPGZigzEkzPaBQLEuMQKWurVWrlvxPSfdAhUruGIQJyijtRosd BQRoIE SD|1940-11-13|1|0|1972-03-30 00:06:56|9999-12-31
|0000000270|Active|jTZEOvrZoPvhHhEVycMTgdSeDAHkDvARlkstBVErphrWGVaKu|Scientific & Technical Instr.|iX|1|Perrez|21174 Jefferson Way||M5B 1Z4|St. Johns|SC|Canada|ERIpK VUOrGmVMrhNDCEgAi|1964-01-21|0|0|1972-03-31 18:53:04|1978-06-26 06:10:52
|0000000270|Active|jTZEOvrZoPvhHhEVycMTgdSeDAHkDvARlkstBVErphrWGVaKu|Non-Metallic Mining|iX|1|Perrez|21174 Jefferson Way||M5B 1Z4|St. Johns|SC|Canada|ERIpK VUOrGmVMrhNDCEgAi|1969-12-03|1|0|1978-06-26 06:10:52|9999-12-31
|0000000271|Active|WaPVywTQRRwsTRQ|Major Drugs|C|1|Racca|9638 Kirkwood Lane||V6W 1W3|Vancouver|OH|Canada|rgrLecDtDSOFTxQgNxCkrsOQDVmEUnUbnFloHEFmy GAohSixtuVQWCp|1866-02-27|0|0|1972-03-31 23:59:58|1972-09-23 08:14:28
|0000000271|Active|WaPVywTQRRwsTRQ|Retail (Apparel)|C|1|Racca|9638 Kirkwood Lane||V6W 1W3|Vancouver|OH|Canada|rgrLecDtDSOFTxQgNxCkrsOQDVmEUnUbnFloHEFmy GAohSixtuVQWCp|1866-03-22|1|0|1972-09-23 08:14:28|9999-12-31
|0000000279|Active|OqAIeBICyTDaCjYBokKBWwGIbTbHykBtzpJVuZzfWHKRHbYByNSoGLc|Iron & Steel|CCC-|1|Lavell|11227 Woodcrest Lower|Apt. 90|V6I 1Q8|Toronto|AR|United States of America|zCpyiptxFwUCaSPXaoRylgBxcjhHCYOBCBVkERYKfVzqOJasKMucGbrCNfzDdVFVCGmJNPyIDyyAEUAkuFFbGUWXxdSiTNYyGhPEFvILQKCoAjQsKOWLRlBkDhmdZPsVMHUpoWf||0|0|1972-06-24 08:16:37|1976-09-26 09:56:51
|0000000279|Active|OqAIeBICyTDaCjYBokKBWwGIbTbHykBtzpJVuZzfWHKRHbYByNSoGLc|Retail (Drugs)|CCC-|1|Lavell|11227 Woodcrest Lower|Apt. 90|V6I 1Q8|Toronto|AR|United States of America|zCpyiptxFwUCaSPXaoRylgBxcjhHCYOBCBVkERYKfVzqOJasKMucGbrCNfzDdVFVCGmJNPyIDyyAEUAkuFFbGUWXxdSiTNYyGhPEFvILQKCoAjQsKOWLRlBkDhmdZPsVMHUpoWf||1|0|1976-09-26 09:56:51|9999-12-31
|0000000284|Active|KxqdRJELXtJQoGpgGbFDgGWOHRTXJHg|Containers & Packaging|AA-|0|Congleton|12223 Alabama Lane|Apt. 25|61604|Pittsburgh|CT|United States of America|FVhDJLEgkEIr|1917-09-25|1|0|1972-06-25 01:24:51|9999-12-31
|0000000277|Active|woZXzDcbdAeOUrcpqMMIcCCSFSAEOqoSqMN|Healthcare Facilities|BB+|1|Ball|21174 Jefferson Way||85062|Coral Springs|NE|United States of America|ccAHeMFHRdWxtYykIwXOPUamPLKN|1915-07-18|0|0|1972-06-25 12:14:39|1986-12-29 18:26:50
|0000000277|Active|woZXzDcbdAeOUrcpqMMIcCCSFSAEOqoSqMN|Trucking|BB+|1|Ball|21174 Jefferson Way||85062|Coral Springs|NE|United States of America|ccAHeMFHRdWxtYykIwXOPUamPLKN|1923-05-17|1|0|1986-12-29 18:26:50|9999-12-31
|0000000282|Active|FoiDMNiXljBZZGweXAmRCDAhyKWYoHvrqIuKiGTUpRJxfQVZpYCLhDclRIv|Tobacco|A-|0|Heter|8899 Starling Lane||35255|Lewiston|Saskatchewan|United States of America|juFLPvAygLdWwPDRPylYdb MKlRUrOMsNyXVClFYJRdBlfNUPtMXssBUUeKwcIRxbRroGJtVYAGZJszgDxSRItIvNtDxEOzRIEnNKDA|1880-07-06|0|0|1972-06-25 18:22:11|1974-06-28 23:14:46
|0000000282|Inactive|FoiDMNiXljBZZGweXAmRCDAhyKWYoHvrqIuKiGTUpRJxfQVZpYCLhDclRIv|Tobacco|A-|0|Heter|8899 Starling Lane||35255|Lewiston|Saskatchewan|United States of America|juFLPvAygLdWwPDRPylYdb MKlRUrOMsNyXVClFYJRdBlfNUPtMXssBUUeKwcIRxbRroGJtVYAGZJszgDxSRItIvNtDxEOzRIEnNKDA|1881-01-06|1|0|1974-06-28 23:14:46|9999-12-31
|0000000280|Active|fKTWdFNbJFpYzsgNOKBALRptDJzAgeGSPxIBaUpK|Beverages (Non-Alcoholic)|BBB|0|Funck|12695 Westmere Crescent||94162|Vancouver|GA||sGgLOlDoYtKxMbTqkZnXXxLix|1952-03-12|1|0|1972-06-27 22:53:15|9999-12-31
|0000000285|Active|IVBxurMKnJbFCkiInnTeIC|Money Center Banks|CC|1|Musumeci|8774 Crestline Avenue||31904|Fontana|MO|United States of America|CvBRCGjEaIpwuRFVKwEQBvyrBgQVsJnIAUoUmrDQpJHOhOFZrankSRNB zCQGaX|1888-05-15|1|0|1972-06-28 17:09:11|9999-12-31
|0000000278|Active|eJrkPOGbPloJTlEKCMUyNKBpvGpCjXvROvjLfKTOvLUUcv|Tobacco|B+|1|Gunnett|3124 Congress Park||06613|Great Falls|DC|United States of America|AGvTpQVIDOFdxCYaFORbnOPNsDKtwWitnBSAObtBjXMDZYuRetexcEzGRWmqlwvKiLotgETiECMAhDUHJmACIto qkQ|1916-08-22|1|0|1972-06-29 07:47:42|9999-12-31
|0000000283|Active|TGCJKTzuEdhxAvEJ|Misc. Capital Goods|AAA|0|Savarese|13914 Fairmount Lower||72289|Little Rock|NH|United States of America|UYtZAuGlQMbeluyIwYOaHHbUppahawx USlmUSMljBURIUOPHT aUzrjPHKAHQcihqgsP|1912-01-01|1|0|1972-06-30 02:52:51|9999-12-31
|0000000276|Active|imdafqhUOHJJweSjJLCsJtrIwQTHOvwNcouZrYzKuEbA|Misc. Capital Goods|BBB+|0|Gouty|20234 Elmendorf Court||80070|Laredo|NJ|United States of America|C ER aO AhRBzsDlMcdyOkbPvBIAhIFOGMy|1912-12-05|1|0|1972-06-30 06:11:40|9999-12-31
|0000000281|Active|nUdcNsETZCLxuPVMKh|Tobacco|AAA|0|Cherep|12729 Glen Ivy Rue||21708|Detroit|Manitoba|United States of America|VlUeAUGKGvAKSWVkkOTKhbirIBLyLyMTgMMEswIACwpuTCn|1901-04-18|0|0|1972-06-30 10:07:12|1999-09-30 05:35:50
|0000000281|Active|nUdcNsETZCLxuPVMKh|Fish/Livestock|AAA|0|Cherep|12729 Glen Ivy Rue||21708|Detroit|Manitoba|United States of America|VlUeAUGKGvAKSWVkkOTKhbirIBLyLyMTgMMEswIACwpuTCn|1912-10-19|0|0|1999-09-30 05:35:50|2003-09-29 19:41:45
|0000000281|Active|nUdcNsETZCLxuPVMKh|Retail (Speciality)|AAA|0|Cherep|12729 Glen Ivy Rue||21708|Detroit|Manitoba|United States of America|VlUeAUGKGvAKSWVkkOTKhbirIBLyLyMTgMMEswIACwpuTCn|1914-06-27|1|0|2003-09-29 19:41:45|9999-12-31
|0000000288|Active|mnSNZsOOTQfGeTtBmUNXOdRKTXHPDQHLYzLOmgJhpjXennHqIMZ|Airline|D|1|Kriger|12158 Brinkman Lane||V6T 1W2|Evansville|Quebec|United States of America|dtkuCBFEUMABPASFAoGLBmIlvZxHVioADYeqIFGARVlViyLK|1882-04-20|0|0|1972-09-21 06:00:27|2012-09-30 16:48:55
|0000000288|Inactive|mnSNZsOOTQfGeTtBmUNXOdRKTXHPDQHLYzLOmgJhpjXennHqIMZ|Airline|D|1|Kriger|12158 Brinkman Lane||V6T 1W2|Evansville|Quebec|United States of America|dtkuCBFEUMABPASFAoGLBmIlvZxHVioADYeqIFGARVlViyLK|1892-12-03|1|0|2012-09-30 16:48:55|9999-12-31
|0000000287|Active|BvhtIYLKwSFVFgnsTkUZnIpBxtfPFEEeEcMLBFYLtOxBVxdDDIhwS|Photography|AA+|0|Gorn|13732 Rutgers West|Apt. 316|84102|Calgary|TN|United States of America|xHPVEHDHPiINsjdSVcMKHBQ DvqgGNzUGkEleTdIJtzOM|1938-08-14|1|0|1972-09-21 16:42:23|9999-12-31
|0000000286|Active|bSRRblvmDfNJIUUERFKAuupeAUU|Motion Pictures|A|0|Tsuzuki|15960 Worley Court||V6W 1U1|New Orleans|MS|United States of America|tXXHRfdXdnUJXIiRRCMRzsYNr OmvjISVbCMIREppCZzTSmnTzxFJZSGqIiArsKjza|1879-03-06|1|0|1972-09-22 01:55:08|9999-12-31
|0000000295|Active|reiXxzjRuPXPXrZpVKbnvJ|Airline|h|1|Olesen|4180 Maple Drive|Suite 397|T5C 1Y8|Colorado Springs|MD||PMjVTOAjYCMsNSLlEHOdGUHcjOOq cMlVPuZLtwCDSXMjoCXGFkHrONBQvdxVNfPPHDLwRcSZKiOvZFZHrjtmFDZGApRhclRpFsxnj||0|0|1972-09-25 06:29:19|2005-09-30 01:36:16
|0000000295|Active|reiXxzjRuPXPXrZpVKbnvJ|Audio & Video Equipment|h|1|Olesen|4180 Maple Drive|Suite 397|T5C 1Y8|Colorado Springs|MD||PMjVTOAjYCMsNSLlEHOdGUHcjOOq cMlVPuZLtwCDSXMjoCXGFkHrONBQvdxVNfPPHDLwRcSZKiOvZFZHrjtmFDZGApRhclRpFsxnj||0|0|2005-09-30 01:36:16|2008-03-31 05:53:33
|0000000295|Active|reiXxzjRuPXPXrZpVKbnvJ|Oil Well Services & Equipment|h|1|Olesen|4180 Maple Drive|Suite 397|T5C 1Y8|Colorado Springs|MD||PMjVTOAjYCMsNSLlEHOdGUHcjOOq cMlVPuZLtwCDSXMjoCXGFkHrONBQvdxVNfPPHDLwRcSZKiOvZFZHrjtmFDZGApRhclRpFsxnj||1|0|2008-03-31 05:53:33|9999-12-31
|0000000294|Active|RMTnrMvVJASTKHRLEbVigGiqmMcuEfgORmhMFOQrbUUDPpoBC|Computer Services|AA|0|Tarzia|1517 Dayton Lane||40216|Amarillo|MT|United States of America|ODAJToWzLSKQBZwDBECJAQWmyQaHCXDspHUvZFlyOFoJIzUtVamSyBqEjcOyA S obJSKTCShMUmSqfVvPuqjG|1932-01-19|1|0|1972-09-25 17:10:58|9999-12-31
|0000000293|Active|ASbGTNXRFSOYSfTSaVbYApEoKYKyPDUCfmKoywwEshF|Retail (Grocery)|AA-|0|Galeazzi|5383 Payne Crescent||36691|Cheyenne|MS|United States of America|VJBFxsiaBUeGMhTUwKPCCVxvIYQuPHCvDolCQLBhglDlyexDCOJnrECJMuWjEfVJVrmFvatdENJC|1903-06-30|0|0|1972-09-25 23:19:18|1976-12-31 06:12:44
|0000000293|Inactive|ASbGTNXRFSOYSfTSaVbYApEoKYKyPDUCfmKoywwEshF|Retail (Grocery)|AA-|0|Galeazzi|5383 Payne Crescent||36691|Cheyenne|MS|United States of America|VJBFxsiaBUeGMhTUwKPCCVxvIYQuPHCvDolCQLBhglDlyexDCOJnrECJMuWjEfVJVrmFvatdENJC|1905-05-14|1|0|1976-12-31 06:12:44|9999-12-31
|0000000292|Active|hAZTeeUwWHJnxVqOIIMdOeIUXVFVRVcjVxkKbHSX|Printing & Publishing|B|1|Lian|24450 Queen Avenue||H6C 1W4|Inglewood|WY|United States of America|lXMKjIIAR NtsUdazmCzOBWvNDePLR kWWfJwOvauHhSUfJJOUMxHmNUKXJknrWScxyNKVSWVHHxgEp qMpewzaONKuBiFYFGmmyZbCzOtTAMzMxRixQpRwobVEHvVABQvPjADkgZ|1852-09-12|1|0|1972-09-26 08:06:33|9999-12-31
|0000000291|Active|vYoIOxDrItARtHaxNNHDZTFUGnBCypH|Schools|BB-|1|Daugaard|17343 Darlington Avenue||T5A 1N8|Rancho Cucamonga|MA|United States of America|mEBHfjIPShXUMcJzdwkmTNCCLRDmTvyUUPhGysLlqBBHLCnJZcYvgyBNZjYIrrbaFrlQgBAuRuxAkTfHlblZoCdKMXPdbURafhMsfFMAVGOMY|1861-09-07|0|0|1972-09-27 09:16:01|1976-06-29 12:43:37
|0000000291|Active|vYoIOxDrItARtHaxNNHDZTFUGnBCypH|Oil Well Services & Equipment|BB-|1|Daugaard|17343 Darlington Avenue||T5A 1N8|Rancho Cucamonga|MA|United States of America|mEBHfjIPShXUMcJzdwkmTNCCLRDmTvyUUPhGysLlqBBHLCnJZcYvgyBNZjYIrrbaFrlQgBAuRuxAkTfHlblZoCdKMXPdbURafhMsfFMAVGOMY|1862-01-17|1|0|1976-06-29 12:43:37|9999-12-31
|0000000290|Active|cPOOydoHzXLJKVJoZqQOPxiAbZSEOCBSZFKLwPxTGzZgA|Non-Metallic Mining|AA-|0|Jannusch|20827 Clint Way||70187|Coral Springs|NJ|United States of America|IkEJRIMgbxoN KCfIuUuOxihbMBcRxrFMMnLEfVFqHmaKfGYUisBGdtjzAeLGAGuJKPIqCxLCKRsITouDkIHHCDNu|1947-12-27|1|0|1972-09-28 02:55:29|9999-12-31
|0000000289|Active|qjSaOCoSjvkDDsGBRSZtQArhIwHqECVHSANLKMfXfgkBvoVykkPSLPYv|Insurance (Miscellaneous)|A+|0|Verdejo|22605 Deerwood South||90085|St. Louis|VA|United States of America|HJBfRISgFWeKAkKTwqVBDCYnMCPQmVQkkHI eamlUweV|1923-03-17|1|0|1972-09-30 03:00:15|9999-12-31
|0000000301|Active|YpbHzwUNEAFRSRGDoObqLpwydBbHFFewWSzCrbAQkJqTTzimOZOBxu|Iron & Steel|B+|1|Danzy|14349 Clifton West||V5C 1P5|Yellow Knife|Ontario|United States of America|HFHgmmyPAVBHI lQmfMwhvIPAPuMQTUEIdVwDQCbMQeEGAOBEVFOjQBAR SVwTFAEnKfCbAXrPVKFkhJyxQdGHKTQbzGuUQveiOOPGSq|1911-06-05|1|0|1972-12-23 11:31:18|9999-12-31
|0000000300|Active|gAWYCbVKcVlXGvfZ|Office Supplies|CCC|1|Nolley|4141 Eagle North||T6A 1B6|Toronto|AZ|Canada|zytBN xBcMOolvVKIBgHvPMBWaVPOkICyGsiGbqwTjPDMsiHCPxrDKBHZEEPaMLNrGHTuTRFkAoOKZ WUlLqeGnyeixJRQPRkCAfNrVOTCoGDVqKQuUFPfXguRnM ASyDThBgyoXPK VaK|1854-09-16|1|0|1972-12-23 13:13:32|9999-12-31
|0000000299|Active|dLhVWzazSySPNOSRlJUZTKAqSudRG|Natural Gas Utilities|AAA|0|Martin|10484 Waverly Road||A5E 1A4|Thousand Oaks|New Brunswick|United States of America|FiCsNSAASqDygEHBQIbaYwXQzBjRmcLPGPbnihPTpKtbdDXOkqNbYPTbteUTZuuGOAyECUdNBTmasfqTCvgdiZKFBcUYDNZPnTSEbtDooboQ HssMSP KREsnBPbKFUGCzZXElYzcMqqbu|1908-04-28|1|0|1972-12-24 06:49:27|9999-12-31
|0000000298|Active|WkpXrjqzVKYWoORXgeENMSywSdqIIZBO|Retail (Catalog & Mail Order)|D|1|Deffenbaugh|3327 Buckline Court||70812|Edmonton|WY|United States of America|YGVBHUiKXJINLJrmmtXQCHbGXbTwKXMXBNCplJsBVrkskRwxCXkPrTswFOyTyxDbJcPFmLKlCRUpfUAvBAwaUclDxkYOaBDjrvwdqofjckdorK DCzfILMVCrUTR||1|0|1972-12-24 12:58:04|9999-12-31
|0000000297|Active|FhhfrkesbFUwpaFPO|Railroads|AA+|0|Murata|18710 Queen Lower|Apt. 904|H6C 1Y1|Edmonton|British Columbia|Canada|LjGcpoxkLwuHDTbcCmwNnVeSXGRxTMmcJtQTGBwNzBGMXeBETgXdKokkdGoNlMDkFKUJPyCIlmsoMekgGewfPOlMBFLKjffmV|1890-09-18|1|0|1972-12-25 11:34:29|9999-12-31
|0000000296|Active|OCuNrytyPITVDUziIzC|Rental & Leasing|CC|1|Zee|17021 Edwards Crescent||93363|Providence|Ontario|United States of America|SpSXEdxVEDft XmrkHBhAtmFXSUASSAJBTzrKkFPHHgLbiACjFzsuDUrLZeIQcAQDvNdzjveAmOqaTllPiePUSsbAuvQxDVUqQLfJnsKWuYkbXdPDAnHZHTU|1888-10-25|1|0|1972-12-26 15:50:07|9999-12-31
|0000000305|Active|tqlRQYAzmtTPakQfMSMZlHg|Auto & Truck Manufacturers|Mr|1|Vaneyck|15555 Oak Hill Crescent||V6U 1Q8|Dallas|Newfoundland|Canada|CycETWPHCKjNkBvQVcoXNXlQbKXSaIByFUOJFNuEQrVpoDlLzW NcNLXNBFUUgcoGVLEHTOVgCIDNVEVAMDccoyMuWrMpNxJVukKUXuCQdTGZAhpCrBpwsNMnVVnG||1|0|1972-12-28 10:23:31|9999-12-31
|0000000304|Active|maNnBELccTuKDXojbbmSqMAOzQwExqMJWPLSOAAZCgXQxjEfFORZfzbxQ|Biotechnology & Drugs|B-|1|Behunin|13250 Monroe Road||97220|San Diego|WI|United States of America|QcePxVILPvcDYwVhWXUuxOBwPJnQJsu MTVADDsUEzGnVeDkEqeVPVLkXQOTxOpFHyAVIVyssHdugMFGOmIwFpwKALATOyUjIXxDUETEDFFPfTFvdde|1882-03-20|1|0|1972-12-29 01:06:04|9999-12-31
|0000000303|Active|dWSNGQHRKjWGavPFv|Food Processing|AAA|0|Harcrow|22279 Gramercy Road|Apt. 587|67232|Shreveport|OH|United States of America|PAWiFdzplIHOZrUSUyqVpXePTjBzDZROGXkuNRGWggJRaQvRKoNlPRrOTlVJLszCziJhUYZHRXApPwQGpdKAnGAOdMLqV|1853-01-19|0|0|1972-12-29 17:08:15|1973-09-25 03:09:53
